,ticker,volume_threshold(%),change_threshold(%),holding_days,start_date,end_date,total_trades,avg_return(%),cumulative_return(%),buy_hold_return(%),max_drawdown(%),CAGR(%),calmer_ratio,wining_trades,win_rate(%),avg_wining_return(%),five_best_wining_return,losing_trades,lose_rate(%),avg_losing_return(%),five_worst_losing_return
1158,SOL-USD,40,3,9,2020-04-10,2024-12-23,69,9.51,9456.95,19873.68,-96.63,208.14,2.15,39,56.52,24.89,"[84.69, 74.95, 48.08, 45.57, 45.16]",30,43.48,-10.49,"[-61.04, -36.44, -22.94, -22.73, -21.81]"
1159,SOL-USD,40,3,10,2020-04-10,2024-12-23,67,12.04,29817.29,19873.68,-96.63,208.14,2.15,41,61.19,27.63,"[92.81, 88.62, 75.52, 53.39, 47.47]",26,38.81,-12.55,"[-58.56, -26.93, -25.81, -24.7, -18.21]"
1160,SOL-USD,40,3,11,2020-04-10,2024-12-23,62,12.29,15918.51,19873.68,-96.63,208.14,2.15,38,61.29,28.93,"[118.24, 102.99, 65.65, 62.29, 62.01]",24,38.71,-14.06,"[-61.14, -28.86, -26.31, -25.0, -24.64]"
1161,SOL-USD,40,3,12,2020-04-10,2024-12-23,60,13.69,20575.23,19873.68,-96.63,208.14,2.15,36,60.0,32.34,"[116.87, 115.17, 107.78, 76.8, 65.84]",24,40.0,-14.3,"[-38.47, -30.84, -29.64, -26.78, -26.14]"
1162,SOL-USD,40,3,13,2020-04-10,2024-12-23,58,12.62,13219.83,19873.68,-96.63,208.14,2.15,34,58.62,30.87,"[102.93, 86.23, 79.91, 68.12, 67.2]",24,41.38,-13.23,"[-41.99, -35.79, -28.47, -26.52, -21.43]"
1163,SOL-USD,40,3,14,2020-04-10,2024-12-23,57,13.97,19701.4,19873.68,-96.63,208.14,2.15,34,59.65,33.08,"[116.17, 109.23, 75.76, 70.06, 57.5]",23,40.35,-14.29,"[-39.41, -35.53, -33.91, -29.32, -25.64]"
1164,SOL-USD,40,3,15,2020-04-10,2024-12-23,54,14.89,13220.07,19873.68,-96.63,208.14,2.15,32,59.26,36.81,"[105.66, 103.02, 87.5, 85.39, 74.51]",22,40.74,-16.99,"[-54.95, -31.81, -30.47, -30.12, -28.14]"
1165,SOL-USD,40,3,16,2020-04-10,2024-12-23,51,15.0,9689.53,19873.68,-96.63,208.14,2.15,29,56.86,39.51,"[107.61, 101.82, 85.0, 77.48, 74.51]",22,43.14,-17.31,"[-42.86, -35.69, -34.87, -34.34, -30.54]"
1166,SOL-USD,40,3,17,2020-04-10,2024-12-23,49,16.68,13229.23,19873.68,-96.63,208.14,2.15,30,61.22,39.2,"[117.65, 106.57, 106.52, 90.15, 81.17]",19,38.78,-18.87,"[-47.22, -38.63, -33.53, -30.88, -28.05]"
1167,SOL-USD,40,3,18,2020-04-10,2024-12-23,49,15.87,7980.23,19873.68,-96.63,208.14,2.15,29,59.18,39.42,"[138.33, 126.71, 89.75, 86.19, 78.58]",20,40.82,-18.26,"[-53.01, -35.27, -33.59, -30.31, -28.44]"
1168,SOL-USD,40,3,19,2020-04-10,2024-12-23,47,18.53,15025.38,19873.68,-96.63,208.14,2.15,29,61.7,41.91,"[172.71, 118.54, 110.44, 79.89, 72.77]",18,38.3,-19.14,"[-57.47, -37.11, -36.41, -32.74, -27.34]"
1169,SOL-USD,40,3,20,2020-04-10,2024-12-23,45,20.88,24478.92,19873.68,-96.63,208.14,2.15,25,55.56,50.55,"[174.19, 158.81, 115.0, 87.2, 68.11]",20,44.44,-16.19,"[-54.75, -35.93, -29.34, -27.93, -26.61]"
1170,SOL-USD,40,3,21,2020-04-10,2024-12-23,45,22.22,35007.7,19873.68,-96.63,208.14,2.15,22,48.89,59.5,"[188.43, 164.32, 116.15, 91.09, 90.88]",23,51.11,-13.43,"[-53.78, -32.48, -31.45, -22.44, -21.69]"
1171,SOL-USD,40,3,22,2020-04-10,2024-12-23,45,23.42,32259.98,19873.68,-96.63,208.14,2.15,24,53.33,58.06,"[228.27, 205.82, 102.31, 83.91, 81.45]",21,46.67,-16.17,"[-53.81, -39.69, -34.53, -24.44, -22.8]"
1172,SOL-USD,40,3,23,2020-04-10,2024-12-23,45,24.64,53758.76,19873.68,-96.63,208.14,2.15,25,55.56,57.54,"[222.14, 162.24, 118.01, 105.75, 91.88]",20,44.44,-16.48,"[-55.91, -38.76, -30.01, -27.75, -21.69]"
1173,SOL-USD,40,3,24,2020-04-10,2024-12-23,44,27.36,96035.62,19873.68,-96.63,208.14,2.15,24,54.55,63.17,"[255.42, 157.87, 116.06, 100.9, 92.43]",20,45.45,-15.62,"[-57.18, -42.7, -29.95, -22.83, -22.34]"
1174,SOL-USD,40,3,25,2020-04-10,2024-12-23,42,31.36,114958.09,19873.68,-96.63,208.14,2.15,24,57.14,68.73,"[250.14, 236.73, 132.66, 116.59, 101.92]",18,42.86,-18.48,"[-58.47, -41.7, -34.82, -30.77, -28.54]"
1175,SOL-USD,40,3,26,2020-04-10,2024-12-23,41,31.88,96890.55,19873.68,-96.63,208.14,2.15,25,60.98,65.52,"[284.69, 186.51, 148.39, 135.49, 134.52]",16,39.02,-20.67,"[-60.41, -42.37, -30.66, -28.8, -26.92]"
1176,SOL-USD,40,3,27,2020-04-10,2024-12-23,39,31.3,104412.22,19873.68,-96.63,208.14,2.15,24,61.54,61.65,"[220.19, 183.87, 141.21, 131.85, 126.08]",15,38.46,-17.25,"[-61.7, -36.45, -23.44, -21.29, -20.57]"
1177,SOL-USD,40,3,28,2020-04-10,2024-12-23,39,29.14,56209.72,19873.68,-96.63,208.14,2.15,22,56.41,65.01,"[178.85, 172.5, 164.9, 119.35, 112.51]",17,43.59,-17.27,"[-59.79, -40.93, -24.43, -23.16, -21.79]"
1178,SOL-USD,40,3,29,2020-04-10,2024-12-23,37,31.14,77257.73,19873.68,-96.63,208.14,2.15,21,56.76,67.29,"[173.33, 167.93, 165.6, 114.91, 112.94]",16,43.24,-16.3,"[-53.62, -41.83, -26.28, -24.75, -21.95]"
1179,SOL-USD,40,3,30,2020-04-10,2024-12-23,37,30.26,57269.32,19873.68,-96.63,208.14,2.15,20,54.05,70.4,"[195.72, 167.2, 148.58, 121.74, 117.9]",17,45.95,-16.96,"[-52.88, -40.14, -27.29, -21.45, -20.04]"
1180,SOL-USD,40,3,31,2020-04-10,2024-12-23,37,27.12,22005.34,19873.68,-96.63,208.14,2.15,20,54.05,66.8,"[177.08, 160.59, 139.28, 115.35, 107.5]",17,45.95,-19.57,"[-54.56, -44.45, -36.5, -33.79, -28.44]"
1181,SOL-USD,40,3,32,2020-04-10,2024-12-23,37,27.78,25629.3,19873.68,-96.63,208.14,2.15,21,56.76,64.75,"[173.48, 147.86, 147.44, 118.99, 111.25]",16,43.24,-20.73,"[-54.23, -49.35, -33.24, -27.84, -23.82]"
1182,SOL-USD,40,3,33,2020-04-10,2024-12-23,36,27.61,16998.86,19873.68,-96.63,208.14,2.15,22,61.11,60.07,"[184.41, 173.06, 163.38, 117.05, 115.79]",14,38.89,-23.41,"[-54.36, -53.96, -28.85, -28.33, -25.48]"
1183,SOL-USD,40,3,34,2020-04-10,2024-12-23,35,32.25,22020.58,19873.68,-96.63,208.14,2.15,21,60.0,72.37,"[217.49, 165.48, 158.06, 156.01, 115.91]",14,40.0,-27.93,"[-57.78, -56.69, -42.2, -34.07, -32.37]"
1184,SOL-USD,40,3,35,2020-04-10,2024-12-23,34,39.49,39102.98,19873.68,-96.63,208.14,2.15,20,58.82,85.04,"[352.55, 232.35, 194.77, 181.78, 135.74]",14,41.18,-25.59,"[-56.79, -55.5, -39.18, -32.69, -29.1]"
1185,SOL-USD,40,3,36,2020-04-10,2024-12-23,34,35.69,19374.89,19873.68,-96.63,208.14,2.15,20,58.82,79.35,"[329.48, 203.92, 189.81, 170.02, 116.85]",14,41.18,-26.68,"[-54.36, -48.35, -43.52, -41.25, -34.57]"
1186,SOL-USD,40,3,37,2020-04-10,2024-12-23,31,42.36,41267.51,19873.68,-96.63,208.14,2.15,19,61.29,84.4,"[338.62, 226.47, 203.42, 200.47, 140.16]",12,38.71,-24.2,"[-56.43, -55.08, -43.28, -32.33, -20.09]"
1187,SOL-USD,40,3,38,2020-04-10,2024-12-23,31,40.64,37077.32,19873.68,-96.63,208.14,2.15,20,64.52,77.23,"[370.13, 184.58, 184.31, 176.09, 136.03]",11,35.48,-25.9,"[-55.66, -53.96, -36.33, -33.67, -26.41]"
1188,SOL-USD,40,3,39,2020-04-10,2024-12-23,30,39.24,23464.72,19873.68,-96.63,208.14,2.15,19,63.33,78.46,"[254.88, 214.71, 190.51, 187.94, 137.16]",11,36.67,-28.51,"[-57.01, -52.36, -45.64, -33.94, -28.48]"
1189,SOL-USD,40,3,40,2020-04-10,2024-12-23,30,45.52,35833.54,19873.68,-96.63,208.14,2.15,19,63.33,88.87,"[315.25, 301.2, 231.84, 188.24, 145.41]",11,36.67,-29.37,"[-55.66, -48.72, -42.89, -39.19, -34.45]"
1190,SOL-USD,40,3,41,2020-04-10,2024-12-23,30,43.94,20155.4,19873.68,-96.63,208.14,2.15,19,63.33,86.54,"[371.86, 307.51, 214.28, 196.08, 140.37]",11,36.67,-29.64,"[-55.3, -46.95, -40.9, -37.06, -36.8]"
1191,SOL-USD,40,3,42,2020-04-10,2024-12-23,30,41.97,16192.16,19873.68,-96.63,208.14,2.15,19,63.33,82.58,"[368.26, 317.09, 225.49, 175.95, 129.61]",11,36.67,-28.17,"[-53.81, -45.9, -36.66, -35.79, -32.35]"
1192,SOL-USD,40,3,43,2020-04-10,2024-12-23,30,46.43,17559.52,19873.68,-96.63,208.14,2.15,19,63.33,90.56,"[443.11, 381.22, 227.45, 168.5, 142.66]",11,36.67,-29.78,"[-56.3, -48.9, -39.9, -36.22, -30.23]"
1193,SOL-USD,40,3,44,2020-04-10,2024-12-23,30,49.55,21172.86,19873.68,-96.63,208.14,2.15,18,60.0,101.38,"[452.1, 450.64, 219.61, 147.08, 132.38]",12,40.0,-28.2,"[-55.75, -42.82, -41.67, -40.26, -39.4]"
1194,SOL-USD,40,3,45,2020-04-10,2024-12-23,28,51.07,22559.54,19873.68,-96.63,208.14,2.15,17,60.71,101.71,"[453.89, 422.6, 249.02, 147.04, 100.35]",11,39.29,-27.19,"[-56.11, -39.32, -36.78, -35.41, -31.33]"
1195,SOL-USD,40,3,46,2020-04-10,2024-12-23,28,48.2,16793.96,19873.68,-96.63,208.14,2.15,17,60.71,96.9,"[422.75, 388.08, 238.24, 149.37, 117.61]",11,39.29,-27.06,"[-56.11, -40.43, -40.15, -36.6, -30.88]"
1196,SOL-USD,40,3,47,2020-04-10,2024-12-23,28,50.12,11806.05,19873.68,-96.63,208.14,2.15,17,60.71,102.72,"[423.35, 391.26, 293.14, 166.18, 130.86]",11,39.29,-31.18,"[-64.09, -42.39, -40.98, -37.41, -36.65]"
1197,SOL-USD,40,3,48,2020-04-10,2024-12-23,27,52.61,12269.35,19873.68,-96.63,208.14,2.15,16,59.26,110.9,"[430.54, 370.73, 289.22, 162.89, 135.66]",11,40.74,-32.17,"[-65.1, -53.02, -42.41, -35.02, -31.82]"
1198,SOL-USD,40,3,49,2020-04-10,2024-12-23,27,53.08,12889.85,19873.68,-96.63,208.14,2.15,16,59.26,111.54,"[397.01, 355.67, 305.08, 172.01, 142.2]",11,40.74,-31.97,"[-65.1, -59.07, -47.09, -36.75, -32.39]"
1199,SOL-USD,40,3,50,2020-04-10,2024-12-23,26,52.31,8270.29,19873.68,-96.63,208.14,2.15,16,61.54,107.72,"[422.32, 392.22, 200.72, 165.31, 134.0]",10,38.46,-36.35,"[-66.13, -60.71, -49.27, -39.99, -33.0]"
1200,SOL-USD,50,3,1,2020-04-10,2024-12-23,143,1.76,535.11,19873.68,-96.63,208.14,2.15,79,55.24,7.85,"[35.86, 32.59, 25.6, 24.65, 18.37]",63,44.06,-5.85,"[-37.2, -24.8, -20.12, -13.25, -13.25]"
1201,SOL-USD,50,3,2,2020-04-10,2024-12-23,107,2.77,748.86,19873.68,-96.63,208.14,2.15,62,57.94,10.29,"[43.04, 42.4, 28.39, 25.04, 23.46]",43,40.19,-7.94,"[-33.08, -30.0, -21.45, -19.98, -19.5]"
1202,SOL-USD,50,3,3,2020-04-10,2024-12-23,94,4.98,3230.42,19873.68,-96.63,208.14,2.15,59,62.77,13.48,"[46.41, 42.4, 35.33, 34.96, 30.9]",35,37.23,-9.36,"[-44.81, -34.32, -27.23, -25.61, -25.57]"
1203,SOL-USD,50,3,4,2020-04-10,2024-12-23,86,5.88,3943.25,19873.68,-96.63,208.14,2.15,56,65.12,14.35,"[50.96, 46.76, 41.63, 37.61, 36.87]",28,32.56,-10.64,"[-62.09, -30.08, -21.49, -20.81, -14.71]"
1204,SOL-USD,50,3,5,2020-04-10,2024-12-23,78,8.7,18433.25,19873.68,-96.63,208.14,2.15,52,66.67,18.01,"[71.15, 50.83, 49.32, 49.07, 48.77]",26,33.33,-9.93,"[-51.92, -19.12, -17.78, -15.93, -14.04]"
1205,SOL-USD,50,3,6,2020-04-10,2024-12-23,71,8.65,7709.89,19873.68,-96.63,208.14,2.15,46,64.79,19.81,"[71.15, 70.59, 49.53, 49.13, 49.1]",25,35.21,-11.88,"[-55.59, -33.64, -20.65, -19.65, -19.23]"
1206,SOL-USD,50,3,7,2020-04-10,2024-12-23,67,9.44,7009.45,19873.68,-96.63,208.14,2.15,41,61.19,23.21,"[70.14, 70.07, 59.62, 48.39, 46.92]",26,38.81,-12.27,"[-60.46, -47.69, -29.95, -18.32, -16.09]"
1207,SOL-USD,50,3,8,2020-04-10,2024-12-23,62,9.94,5666.4,19873.68,-96.63,208.14,2.15,37,59.68,25.32,"[94.61, 72.11, 62.5, 54.3, 43.74]",25,40.32,-12.81,"[-64.21, -33.73, -31.25, -25.48, -20.6]"
1208,SOL-USD,50,3,9,2020-04-10,2024-12-23,59,10.53,7189.27,19873.68,-96.63,208.14,2.15,34,57.63,26.5,"[84.69, 74.95, 48.08, 45.57, 45.16]",25,42.37,-11.19,"[-61.93, -36.44, -22.73, -21.81, -17.61]"
1209,SOL-USD,50,3,10,2020-04-10,2024-12-23,57,13.34,21760.32,19873.68,-96.63,208.14,2.15,35,61.4,29.42,"[92.81, 88.62, 75.52, 53.39, 47.47]",22,38.6,-12.25,"[-61.11, -25.81, -24.7, -17.61, -16.76]"
1210,SOL-USD,50,3,11,2020-04-10,2024-12-23,56,12.98,12854.47,19873.68,-96.63,208.14,2.15,35,62.5,29.5,"[118.24, 102.99, 65.65, 62.29, 62.01]",21,37.5,-14.54,"[-61.14, -28.86, -25.0, -24.64, -21.15]"
1211,SOL-USD,50,3,12,2020-04-10,2024-12-23,54,15.53,27199.22,19873.68,-96.63,208.14,2.15,34,62.96,33.37,"[116.87, 115.17, 107.78, 76.8, 65.84]",20,37.04,-14.79,"[-38.47, -30.84, -29.64, -26.14, -23.63]"
1212,SOL-USD,50,3,13,2020-04-10,2024-12-23,52,14.19,15691.07,19873.68,-96.63,208.14,2.15,31,59.62,32.49,"[102.93, 86.23, 79.91, 68.12, 67.2]",21,40.38,-12.82,"[-41.99, -35.79, -26.52, -19.78, -18.83]"
1213,SOL-USD,50,3,14,2020-04-10,2024-12-23,50,16.39,29754.16,19873.68,-96.63,208.14,2.15,31,62.0,34.54,"[116.17, 109.23, 75.76, 70.06, 57.5]",19,38.0,-13.22,"[-39.41, -35.53, -25.64, -21.98, -21.95]"
1214,SOL-USD,50,3,15,2020-04-10,2024-12-23,48,18.15,30563.18,19873.68,-96.63,208.14,2.15,30,62.5,38.52,"[105.66, 103.02, 87.5, 85.39, 74.51]",18,37.5,-15.79,"[-54.95, -30.47, -28.14, -27.63, -20.48]"
1215,SOL-USD,50,3,16,2020-04-10,2024-12-23,46,17.98,22116.28,19873.68,-96.63,208.14,2.15,28,60.87,39.94,"[107.61, 101.82, 85.0, 77.48, 74.51]",18,39.13,-16.18,"[-42.86, -34.87, -34.34, -24.9, -19.91]"
1216,SOL-USD,50,3,17,2020-04-10,2024-12-23,44,19.8,26130.01,19873.68,-96.63,208.14,2.15,27,61.36,42.72,"[117.65, 106.57, 106.52, 90.15, 81.17]",17,38.64,-16.6,"[-47.22, -38.63, -30.88, -28.05, -25.85]"
1217,SOL-USD,50,3,18,2020-04-10,2024-12-23,44,18.8,15924.03,19873.68,-96.63,208.14,2.15,27,61.36,41.09,"[138.33, 126.71, 89.75, 86.19, 78.58]",17,38.64,-16.6,"[-53.01, -33.59, -30.31, -28.44, -24.29]"
1218,SOL-USD,50,3,19,2020-04-10,2024-12-23,42,21.74,32465.95,19873.68,-96.63,208.14,2.15,28,66.67,41.41,"[172.71, 118.54, 110.44, 79.89, 66.1]",14,33.33,-17.61,"[-57.47, -32.74, -26.57, -23.1, -20.72]"
1219,SOL-USD,50,3,20,2020-04-10,2024-12-23,41,23.0,30391.13,19873.68,-96.63,208.14,2.15,24,58.54,49.99,"[174.19, 158.81, 115.0, 92.72, 87.2]",17,41.46,-15.11,"[-54.75, -29.34, -26.61, -24.42, -20.69]"
1220,SOL-USD,50,3,21,2020-04-10,2024-12-23,41,23.84,38648.03,19873.68,-96.63,208.14,2.15,21,51.22,58.55,"[188.43, 164.32, 116.15, 91.09, 70.59]",20,48.78,-12.61,"[-53.78, -31.45, -21.38, -20.33, -18.42]"
1221,SOL-USD,50,3,22,2020-04-10,2024-12-23,41,25.86,43966.42,19873.68,-96.63,208.14,2.15,24,58.54,55.79,"[228.27, 205.82, 102.31, 83.91, 81.45]",17,41.46,-16.39,"[-53.81, -39.69, -22.8, -21.43, -19.98]"
1222,SOL-USD,50,3,23,2020-04-10,2024-12-23,39,28.21,71063.97,19873.68,-96.63,208.14,2.15,24,61.54,56.55,"[222.14, 162.24, 118.01, 83.33, 79.98]",15,38.46,-17.14,"[-55.91, -38.76, -27.75, -19.56, -18.9]"
1223,SOL-USD,50,3,24,2020-04-10,2024-12-23,38,32.43,155625.26,19873.68,-96.63,208.14,2.15,24,63.16,61.23,"[255.42, 157.87, 116.06, 100.9, 87.29]",14,36.84,-16.95,"[-57.18, -42.7, -29.95, -22.34, -21.02]"
1224,SOL-USD,50,3,25,2020-04-10,2024-12-23,37,34.45,122883.16,19873.68,-96.63,208.14,2.15,24,64.86,64.36,"[250.14, 236.73, 132.66, 116.59, 101.92]",13,35.14,-20.76,"[-58.47, -41.7, -30.77, -23.28, -21.21]"
1225,SOL-USD,50,3,26,2020-04-10,2024-12-23,35,32.01,58476.46,19873.68,-96.63,208.14,2.15,22,62.86,61.63,"[198.08, 186.51, 148.39, 134.52, 112.78]",13,37.14,-18.11,"[-60.41, -42.37, -23.62, -22.24, -22.04]"
1226,SOL-USD,50,3,27,2020-04-10,2024-12-23,35,33.89,91708.51,19873.68,-96.63,208.14,2.15,22,62.86,64.2,"[220.19, 183.87, 141.21, 131.85, 117.93]",13,37.14,-17.4,"[-61.7, -36.45, -22.8, -19.72, -18.97]"
1227,SOL-USD,50,3,28,2020-04-10,2024-12-23,34,32.52,45627.19,19873.68,-96.63,208.14,2.15,21,61.76,64.69,"[178.85, 172.5, 164.9, 119.35, 112.51]",13,38.24,-19.44,"[-59.79, -40.93, -37.09, -24.43, -23.16]"
1228,SOL-USD,50,3,29,2020-04-10,2024-12-23,33,33.34,60429.31,19873.68,-96.63,208.14,2.15,20,60.61,66.02,"[173.33, 167.93, 165.6, 112.94, 112.51]",13,39.39,-16.94,"[-53.62, -41.83, -34.89, -26.28, -17.74]"
1229,SOL-USD,50,3,30,2020-04-10,2024-12-23,33,31.99,37852.43,19873.68,-96.63,208.14,2.15,19,57.58,69.21,"[195.72, 167.2, 148.58, 121.74, 117.9]",14,42.42,-18.52,"[-52.88, -40.14, -30.22, -27.29, -20.04]"
1230,SOL-USD,50,3,31,2020-04-10,2024-12-23,33,29.81,20493.2,19873.68,-96.63,208.14,2.15,19,57.58,67.49,"[177.08, 160.59, 139.28, 115.35, 107.5]",14,42.42,-21.32,"[-54.56, -44.45, -36.5, -33.79, -28.44]"
1231,SOL-USD,50,3,32,2020-04-10,2024-12-23,33,29.28,18223.55,19873.68,-96.63,208.14,2.15,20,60.61,62.85,"[173.48, 147.86, 147.44, 118.99, 111.25]",13,39.39,-22.35,"[-54.23, -49.35, -33.24, -27.84, -23.43]"
1232,SOL-USD,50,3,33,2020-04-10,2024-12-23,33,29.16,13197.08,19873.68,-96.63,208.14,2.15,20,60.61,63.83,"[184.41, 173.06, 163.38, 117.05, 115.79]",13,39.39,-24.17,"[-54.36, -53.96, -28.85, -28.33, -23.13]"
1233,SOL-USD,50,3,34,2020-04-10,2024-12-23,33,30.93,12835.53,19873.68,-96.63,208.14,2.15,20,60.61,69.37,"[217.49, 165.48, 158.06, 115.91, 108.43]",13,39.39,-28.21,"[-57.78, -56.69, -42.2, -34.07, -31.06]"
1234,SOL-USD,50,3,35,2020-04-10,2024-12-23,31,37.52,32933.96,19873.68,-96.63,208.14,2.15,19,61.29,77.07,"[232.35, 194.77, 181.78, 170.29, 106.82]",12,38.71,-25.1,"[-56.79, -55.5, -29.1, -26.28, -25.21]"
1235,SOL-USD,50,3,36,2020-04-10,2024-12-23,31,36.78,27920.07,19873.68,-96.63,208.14,2.15,19,61.29,76.45,"[203.92, 189.81, 182.95, 170.02, 114.66]",12,38.71,-26.03,"[-54.36, -48.35, -43.52, -27.12, -26.79]"
1236,SOL-USD,50,3,37,2020-04-10,2024-12-23,29,40.42,24893.5,19873.68,-96.63,208.14,2.15,18,62.07,81.34,"[230.92, 226.47, 203.42, 200.47, 105.77]",11,37.93,-26.54,"[-56.43, -55.08, -43.28, -24.59, -22.77]"
1237,SOL-USD,50,3,38,2020-04-10,2024-12-23,29,35.96,11977.45,19873.68,-96.63,208.14,2.15,18,62.07,75.26,"[263.26, 184.58, 184.31, 176.09, 90.34]",11,37.93,-28.36,"[-55.66, -53.96, -39.56, -36.33, -26.59]"
1238,SOL-USD,50,3,39,2020-04-10,2024-12-23,29,38.42,16822.84,19873.68,-96.63,208.14,2.15,18,62.07,79.24,"[254.88, 214.71, 190.51, 187.94, 98.86]",11,37.93,-28.37,"[-57.01, -52.36, -39.29, -33.94, -27.47]"
1239,SOL-USD,50,3,40,2020-04-10,2024-12-23,29,46.47,32882.64,19873.68,-96.63,208.14,2.15,18,62.07,92.68,"[315.25, 301.2, 231.84, 188.24, 137.58]",11,37.93,-29.15,"[-55.66, -48.72, -43.41, -39.19, -28.22]"
1240,SOL-USD,50,3,41,2020-04-10,2024-12-23,29,47.04,23867.52,19873.68,-96.63,208.14,2.15,17,58.62,100.18,"[371.86, 307.51, 214.28, 196.08, 135.32]",12,41.38,-28.25,"[-55.3, -48.08, -46.95, -37.06, -30.54]"
1241,SOL-USD,50,3,42,2020-04-10,2024-12-23,28,47.3,22271.48,19873.68,-96.63,208.14,2.15,17,60.71,96.33,"[368.26, 317.09, 225.49, 175.95, 135.53]",11,39.29,-28.48,"[-53.81, -48.08, -45.9, -32.35, -25.78]"
1242,SOL-USD,50,3,43,2020-04-10,2024-12-23,28,51.2,25208.13,19873.68,-96.63,208.14,2.15,17,60.71,102.8,"[443.11, 381.22, 227.45, 168.5, 117.74]",11,39.29,-28.55,"[-56.3, -48.9, -46.15, -30.23, -28.21]"
1243,SOL-USD,50,3,44,2020-04-10,2024-12-23,28,54.08,21581.72,19873.68,-96.63,208.14,2.15,17,60.71,108.76,"[452.1, 450.64, 219.61, 138.42, 132.38]",11,39.29,-30.41,"[-67.56, -46.15, -42.82, -40.26, -28.07]"
1244,SOL-USD,50,3,45,2020-04-10,2024-12-23,27,52.32,12501.55,19873.68,-96.63,208.14,2.15,15,55.56,115.96,"[453.89, 422.6, 249.02, 174.87, 100.35]",12,44.44,-27.23,"[-66.6, -47.53, -36.78, -31.33, -27.79]"
1245,SOL-USD,50,3,46,2020-04-10,2024-12-23,27,47.29,6449.92,19873.68,-96.63,208.14,2.15,15,55.56,107.53,"[422.75, 388.08, 238.24, 142.74, 117.61]",12,44.44,-28.01,"[-67.01, -50.82, -38.1, -36.6, -30.88]"
1246,SOL-USD,50,3,47,2020-04-10,2024-12-23,27,47.95,3959.1,19873.68,-96.63,208.14,2.15,15,55.56,111.44,"[423.35, 391.26, 293.14, 145.05, 130.86]",12,44.44,-31.41,"[-67.94, -53.57, -40.98, -36.65, -34.68]"
1247,SOL-USD,50,3,48,2020-04-10,2024-12-23,25,55.89,11225.66,19873.68,-96.63,208.14,2.15,15,60.0,114.67,"[430.54, 370.73, 289.22, 145.43, 135.66]",10,40.0,-32.29,"[-67.94, -53.02, -50.88, -31.82, -29.35]"
1248,SOL-USD,50,3,49,2020-04-10,2024-12-23,25,56.43,10904.84,19873.68,-96.63,208.14,2.15,14,56.0,124.28,"[397.01, 355.67, 305.08, 157.51, 142.2]",11,44.0,-29.93,"[-68.89, -59.07, -56.29, -32.39, -25.23]"
1249,SOL-USD,50,3,50,2020-04-10,2024-12-23,23,57.74,9804.74,19873.68,-96.63,208.14,2.15,14,60.87,116.96,"[422.32, 392.22, 165.31, 137.12, 134.0]",9,39.13,-34.38,"[-69.02, -60.71, -52.47, -33.0, -30.89]"
1250,SOL-USD,60,3,1,2020-04-10,2024-12-23,124,1.56,285.28,19873.68,-96.63,208.14,2.15,67,54.03,7.95,"[35.86, 25.6, 24.65, 18.37, 17.61]",56,45.16,-6.06,"[-37.2, -24.8, -20.12, -13.25, -13.25]"
1251,SOL-USD,60,3,2,2020-04-10,2024-12-23,93,2.32,309.67,19873.68,-96.63,208.14,2.15,52,55.91,10.45,"[43.04, 42.4, 28.39, 23.46, 22.01]",39,41.94,-8.39,"[-33.08, -30.0, -21.45, -19.98, -19.5]"
1252,SOL-USD,60,3,3,2020-04-10,2024-12-23,80,4.32,992.27,19873.68,-96.63,208.14,2.15,51,63.75,13.02,"[46.41, 42.4, 35.37, 35.33, 34.96]",29,36.25,-10.99,"[-44.81, -34.32, -27.23, -25.61, -25.57]"
1253,SOL-USD,60,3,4,2020-04-10,2024-12-23,76,5.02,1296.93,19873.68,-96.63,208.14,2.15,49,64.47,13.78,"[46.76, 37.61, 35.37, 32.8, 32.6]",25,32.89,-11.76,"[-62.09, -30.08, -21.49, -20.81, -14.71]"
1254,SOL-USD,60,3,5,2020-04-10,2024-12-23,69,8.08,7713.02,19873.68,-96.63,208.14,2.15,47,68.12,16.53,"[50.83, 49.07, 48.77, 46.46, 44.03]",22,31.88,-9.99,"[-51.92, -19.12, -17.78, -13.98, -13.53]"
1255,SOL-USD,60,3,6,2020-04-10,2024-12-23,64,7.51,2957.1,19873.68,-96.63,208.14,2.15,43,67.19,17.46,"[49.53, 49.13, 49.1, 47.41, 44.21]",21,32.81,-12.85,"[-55.59, -33.64, -20.65, -19.65, -19.23]"
1256,SOL-USD,60,3,7,2020-04-10,2024-12-23,60,8.32,2586.34,19873.68,-96.63,208.14,2.15,37,61.67,21.17,"[70.07, 48.39, 46.92, 46.66, 44.66]",23,38.33,-12.37,"[-60.46, -47.69, -29.95, -18.32, -15.34]"
1257,SOL-USD,60,3,8,2020-04-10,2024-12-23,56,8.68,1965.1,19873.68,-96.63,208.14,2.15,33,58.93,23.93,"[94.61, 72.11, 43.74, 40.86, 39.2]",23,41.07,-13.2,"[-64.21, -33.73, -31.25, -25.48, -20.6]"
1258,SOL-USD,60,3,9,2020-04-10,2024-12-23,53,9.34,2383.61,19873.68,-96.63,208.14,2.15,30,56.6,25.55,"[84.69, 74.95, 45.57, 45.16, 44.0]",23,43.4,-11.81,"[-61.93, -36.44, -22.73, -21.81, -17.61]"
